date_valued,entry_id,scheme_id,net_asset_value,outstanding_number_of_units,nav_per_unit,sale_price_per_unit,repurchase_price_per_unit,scheme_name
07/05/2020,1588809600,6,"35,178,269,629.03","337,564,085.83",104.2121,104.2121,104.2121,Bond Fund
06/05/2020,1588723200,1,"223,640,593,815.94","356,740,990.87",626.8991,626.8991,620.6301,Umoja Fund
06/05/2020,1588723200,2,"1,262,022,849.92","2,763,818.92",456.6228,456.6228,447.4904,Wekeza Maisha Fund
06/05/2020,1588723200,3,"3,357,333,481.10","9,061,449.50",370.5073,370.5073,366.8023,Watoto Fund
06/05/2020,1588723200,4,"17,679,541,881.57","133,511,164.08",132.42,132.42,132.42,Jikimu Fund
06/05/2020,1588723200,5,"90,843,704,663.83","380,759,724.33",238.5854,238.5854,238.5854,Liquid Fund
06/05/2020,1588723200,6,"35,107,751,038.26","337,026,854.34",104.169,104.169,104.169,Bond Fund
05/05/2020,1588636800,1,"223,596,190,411.36","356,737,205.03",626.7812,626.7812,620.5134,Umoja Fund
05/05/2020,1588636800,2,"1,261,468,298.41","2,763,380.67",456.4946,456.4946,447.3647,Wekeza Maisha Fund
05/05/2020,1588636800,3,"3,356,220,525.24","9,060,612.40",370.4187,370.4187,366.7145,Watoto Fund
05/05/2020,1588636800,4,"17,640,191,215.97","133,505,895.34",132.1304,132.1304,129.4878,Jikimu Fund
05/05/2020,1588636800,5,"90,803,393,835.01","380,727,521.15",238.4997,238.4997,238.4997,Liquid Fund
05/05/2020,1588636800,6,"35,114,983,797.53","337,221,960.95",104.1302,104.1302,104.1302,Bond Fund
04/05/2020,1588550400,1,"223,549,134,208.07","356,724,994.67",626.6708,626.6708,620.4041,Umoja Fund
04/05/2020,1588550400,2,"1,260,914,100.87","2,762,942.30",456.3664,456.3664,447.2391,Wekeza Maisha Fund
04/05/2020,1588550400,3,"3,355,102,493.14","9,059,761.81",370.3301,370.3301,366.6268,Watoto Fund
04/05/2020,1588550400,4,"17,644,103,987.97","133,570,916.61",132.0954,132.0954,129.4535,Jikimu Fund
04/05/2020,1588550400,5,"90,281,686,483.22","378,669,362.37",238.4182,238.4182,238.4182,Liquid Fund
04/05/2020,1588550400,6,"34,831,576,559.93","334,621,703.59",104.0924,104.0924,104.0924,Bond Fund
03/05/2020,1588464000,1,"223,570,071,011.12","356,723,207.56",626.7326,626.7326,620.4653,Umoja Fund
03/05/2020,1588464000,2,"1,260,525,167.23","2,762,865.59",456.2383,456.2383,447.1136,Wekeza Maisha Fund
03/05/2020,1588464000,3,"3,356,259,751.15","9,057,494.92",370.5506,370.5506,366.845,Watoto Fund
03/05/2020,1588464000,4,"17,643,685,124.94","133,554,460.44",132.1085,132.1085,129.4664,Jikimu Fund
03/05/2020,1588464000,5,"90,083,699,898.58","377,973,415.90",238.3334,238.3334,238.3334,Liquid Fund
03/05/2020,1588464000,6,"34,671,013,919.49","333,203,799.26",104.0535,104.0535,104.0535,Bond Fund
29/04/2020,1588118400,1,"222,732,341,048.70","356,828,479.77",624.2,624.2,617.958,Umoja Fund
29/04/2020,1588118400,2,"1,257,396,892.34","2,759,093.92",455.7282,455.7282,446.6136,Wekeza Maisha Fund
29/04/2020,1588118400,3,"3,335,409,792.58","9,056,390.48",368.2935,368.2935,364.6106,Watoto Fund
29/04/2020,1588118400,4,"17,567,856,091.95","133,495,150.63",131.5992,131.5992,128.9672,Jikimu Fund
29/04/2020,1588118400,5,"89,683,189,139.43","376,839,655.53",237.9877,237.9877,237.9877,Liquid Fund
29/04/2020,1588118400,6,"34,832,229,828.18","332,041,032.95",104.9034,104.9034,104.9034,Bond Fund
28/04/2020,1588032000,1,"222,929,678,149.42","357,222,731.84",624.0635,624.0635,617.8229,Umoja Fund
28/04/2020,1588032000,2,"1,257,042,772.29","2,759,093.92",455.5998,455.5998,446.4879,Wekeza Maisha Fund
28/04/2020,1588032000,3,"3,333,794,290.20","9,056,911.99",368.0939,368.0939,364.413,Watoto Fund
28/04/2020,1588032000,4,"17,598,511,512.83","133,793,126.10",131.5352,131.5352,128.9045,Jikimu Fund
28/04/2020,1588032000,5,"87,434,068,984.20","367,522,366.47",237.9014,237.9014,237.9014,Liquid Fund
28/04/2020,1588032000,6,"33,965,508,575.16","323,900,148.25",104.8641,104.8641,104.8641,Bond Fund
27/04/2020,1587945600,1,"222,868,191,022.07","357,213,783.20",623.907,623.907,617.668,Umoja Fund
27/04/2020,1587945600,2,"1,255,951,728.94","2,757,517.07",455.4647,455.4647,446.3554,Wekeza Maisha Fund
27/04/2020,1587945600,3,"3,331,586,714.48","9,056,286.53",367.8756,367.8756,364.1968,Watoto Fund
27/04/2020,1587945600,4,"17,588,617,641.57","133,761,556.43",131.4923,131.4923,128.8625,Jikimu Fund
27/04/2020,1587945600,5,"87,394,304,079.23","367,488,285.54",237.8152,237.8152,237.8152,Liquid Fund
27/04/2020,1587945600,6,"33,895,660,486.82","323,354,082.15",104.8252,104.8252,104.8252,Bond Fund
26/04/2020,1587859200,1,"222,819,228,287.85","357,200,153.21",623.7938,623.7938,617.555,Umoja Fund
26/04/2020,1587859200,2,"1,253,270,747.56","2,752,421.61",455.3339,455.3339,446.2272,Wekeza Maisha Fund
26/04/2020,1587859200,3,"3,328,929,997.91","9,053,946.65",367.6772,367.6772,364.0005,Watoto Fund
26/04/2020,1587859200,4,"17,583,378,372.06","133,750,867.36",131.4637,131.4637,128.8344,Jikimu Fund
26/04/2020,1587859200,5,"86,733,129,910.93","364,838,316.68",237.7303,237.7303,237.7303,Liquid Fund
26/04/2020,1587859200,6,"33,570,845,960.55","320,734,420.36",104.6687,104.6687,104.6687,Bond Fund
26/04/2020,1587859200,6,"33,662,033,882.17","321,244,697.33",104.7863,104.7863,104.7863,Bond Fund
23/04/2020,1587600000,1,"222,716,186,555.90","357,197,487.61",623.5099,623.5099,617.2748,Umoja Fund
23/04/2020,1587600000,2,"1,251,412,984.79","2,752,421.61",454.6589,454.6589,445.5657,Wekeza Maisha Fund
23/04/2020,1587600000,3,"3,323,194,683.77","9,053,074.70",367.0791,367.0791,363.4083,Watoto Fund
23/04/2020,1587600000,4,"17,567,736,700.10","133,745,766.44",131.3517,131.3517,128.7247,Jikimu Fund
23/04/2020,1587600000,5,"86,494,079,293.64","364,229,837.22",237.4712,237.4712,237.4712,Liquid Fund
22/04/2020,1587513600,1,"222,676,757,832.91","357,194,938.60",623.404,623.404,617.17,Umoja Fund
22/04/2020,1587513600,2,"1,249,438,527.91","2,750,220.45",454.3049,454.3049,445.2188,Wekeza Maisha Fund
22/04/2020,1587513600,3,"3,319,866,108.11","9,050,812.81",366.8031,366.8031,363.1351,Watoto Fund
22/04/2020,1587513600,4,"17,563,981,834.72","133,745,461.52",131.3239,131.3239,128.6975,Jikimu Fund
22/04/2020,1587513600,5,"86,432,825,849.88","364,107,230.02",237.3829,237.3829,237.3829,Liquid Fund
22/04/2020,1587513600,6,"33,481,830,515.31","320,012,127.11",104.6268,104.6268,104.6268,Bond Fund
21/04/2020,1587427200,1,"222,456,686,989.88","357,190,015.48",622.7965,622.7965,616.5685,Umoja Fund
21/04/2020,1587427200,2,"1,208,534,455.20","2,750,220.45",439.4318,439.4318,430.6432,Wekeza Maisha Fund
21/04/2020,1587427200,3,"3,314,007,340.42","9,048,938.65",366.2316,366.2316,362.5693,Watoto Fund
21/04/2020,1587427200,4,"17,493,785,917.92","133,352,231.59",131.1848,131.1848,128.5611,Jikimu Fund
21/04/2020,1587427200,5,"86,724,760,200.01","365,470,096.19",237.2965,237.2965,237.2965,Liquid Fund
21/04/2020,1587427200,6,"33,474,108,328.77","320,055,243.34",104.5885,104.5885,104.5885,Bond Fund
20/04/2020,1587340800,1,"221,939,837,985.88","357,569,446.42",620.6902,620.6902,614.4833,Umoja Fund
20/04/2020,1587340800,2,"1,207,284,237.26","2,750,174.89",438.9845,438.9845,430.2048,Wekeza Maisha Fund
20/04/2020,1587340800,3,"3,291,977,777.60","9,063,684.66",363.2052,363.2052,359.5732,Watoto Fund
20/04/2020,1587340800,4,"17,614,152,077.31","135,516,961.36",129.9775,129.9775,127.3779,Jikimu Fund
20/04/2020,1587340800,5,"87,380,605,396.51","368,367,604.94",237.2103,237.2103,237.2103,Liquid Fund
20/04/2020,1587340800,6,"36,208,509,451.76","346,312,618.10",104.5544,104.5544,104.5544,Bond Fund
19/04/2020,1587254400,1,"221,894,531,510.28","357,560,806.58",620.5785,620.5785,614.3727,Umoja Fund
19/04/2020,1587254400,2,"1,206,966,560.37","2,750,152.08",438.8727,438.8727,430.0952,Wekeza Maisha Fund
19/04/2020,1587254400,3,"3,290,954,026.83","9,062,830.67",363.1265,363.1265,359.4952,Watoto Fund
19/04/2020,1587254400,4,"17,607,654,978.22","135,506,454.06",129.9396,129.9396,127.3408,Jikimu Fund
19/04/2020,1587254400,5,"88,172,061,511.93","371,838,359.31",237.1247,237.1247,237.1247,Liquid Fund
19/04/2020,1587254400,6,"36,068,777,270.31","345,087,816.83",104.5206,104.5206,104.5206,Bond Fund
16/04/2020,1586995200,1,"220,974,777,532.04","357,559,625.47",618.0082,618.0082,611.8281,Umoja Fund
16/04/2020,1586995200,2,"1,206,042,629.04","2,750,152.08",438.5367,438.5367,429.766,Wekeza Maisha Fund
16/04/2020,1586995200,3,"3,286,990,214.13","9,062,433.16",362.705,362.705,359.078,Watoto Fund
16/04/2020,1586995200,4,"17,585,923,612.58","135,499,517.98",129.7859,129.7859,127.1902,Jikimu Fund
16/04/2020,1586995200,5,"87,478,179,913.95","369,307,264.02",236.871,236.871,236.871,Liquid Fund
16/04/2020,1586995200,6,"36,063,899,112.93","345,396,918.05",104.4129,104.4129,104.4129,Bond Fund
15/04/2020,1586908800,1,"220,871,487,547.10","357,555,811.44",617.7259,617.7259,611.5486,Umoja Fund
15/04/2020,1586908800,2,"1,205,734,705.37","2,750,152.08",438.4247,438.4247,429.6562,Wekeza Maisha Fund
15/04/2020,1586908800,3,"3,286,235,450.12","9,062,322.86",362.6262,362.6262,358.9999,Watoto Fund
15/04/2020,1586908800,4,"17,582,322,514.01","135,511,390.18",129.7479,129.7479,127.153,Jikimu Fund
15/04/2020,1586908800,5,"86,063,839,841.71","363,458,267.76",236.7915,236.7915,236.7915,Liquid Fund
15/04/2020,1586908800,6,"35,938,606,393.40","344,308,548.10",104.3791,104.3791,104.3791,Bond Fund
14/04/2020,1586822400,1,"220,872,288,481.43","357,620,900.31",617.6157,617.6157,611.4396,Umoja Fund
14/04/2020,1586822400,2,"1,205,226,798.44","2,749,695.79",438.3128,438.3128,429.5465,Wekeza Maisha Fund
14/04/2020,1586822400,3,"3,291,350,536.34","9,078,383.82",362.5481,362.5481,358.9226,Watoto Fund
14/04/2020,1586822400,4,"17,590,696,001.18","135,614,072.20",129.7114,129.7114,127.1172,Jikimu Fund
14/04/2020,1586822400,5,"85,836,566,959.64","362,630,070.81",236.7056,236.7056,236.7056,Liquid Fund
14/04/2020,1586822400,6,"35,769,162,974.43","342,796,517.68",104.3452,104.3452,104.3452,Bond Fund
13/04/2020,1586736000,1,"220,838,966,061.43","357,632,209.59",617.503,617.503,611.328,Umoja Fund
13/04/2020,1586736000,2,"1,204,802,101.04","2,749,429.52",438.2008,438.2008,429.4367,Wekeza Maisha Fund
13/04/2020,1586736000,3,"3,289,296,322.12","9,074,394.64",362.4811,362.4811,358.8563,Watoto Fund
13/04/2020,1586736000,4,"17,565,836,413.17","135,609,440.16",129.5325,129.5325,126.9419,Jikimu Fund
13/04/2020,1586736000,5,"86,299,495,803.04","364,719,397.73",236.6189,236.6189,236.6189,Liquid Fund
13/04/2020,1586736000,6,"35,712,735,317.30","342,367,435.83",104.3111,104.3111,104.3111,Bond Fund
08/04/2020,1586304000,1,"220,702,416,918.28","357,618,339.52",617.1451,617.1451,610.9737,Umoja Fund
08/04/2020,1586304000,2,"1,203,263,560.27","2,749,429.52",437.6412,437.6412,428.8883,Wekeza Maisha Fund
08/04/2020,1586304000,3,"3,288,252,090.69","9,073,472.98",362.4028,362.4028,358.7788,Watoto Fund
08/04/2020,1586304000,4,"17,406,864,375.55","134,516,077.42",129.4036,129.4036,126.8155,Jikimu Fund
08/04/2020,1586304000,5,"85,932,898,626.19","363,824,514.39",236.1933,236.1933,236.1933,Liquid Fund
08/04/2020,1586304000,6,"35,563,509,824.21","341,541,987.28",104.1263,104.1263,104.1263,Bond Fund
07/04/2020,1586217600,1,"220,687,054,140.15","357,659,892.28",617.0305,617.0305,610.8602,Umoja Fund
07/04/2020,1586217600,2,"1,202,845,469.87","2,749,178.11",437.5291,437.5291,428.7785,Wekeza Maisha Fund
07/04/2020,1586217600,3,"3,287,490,234.07","9,073,332.02",362.3245,362.3245,358.7012,Watoto Fund
07/04/2020,1586217600,4,"17,437,952,459.49","134,797,083.17",129.3645,129.3645,126.7772,Jikimu Fund
07/04/2020,1586217600,5,"85,326,597,988.46","361,388,283.02",236.1078,236.1078,236.1078,Liquid Fund
07/04/2020,1586217600,6,"35,469,940,164.64","340,755,364.78",104.0921,104.0921,104.0921,Bond Fund
05/04/2020,1586044800,1,"220,795,460,333.77","357,877,577.77",616.9581,616.9581,610.7885,Umoja Fund
05/04/2020,1586044800,2,"1,201,099,221.13","2,746,821.87",437.2687,437.2687,428.5233,Wekeza Maisha Fund
05/04/2020,1586044800,3,"3,285,867,475.57","9,070,461.15",362.2602,362.2602,358.6376,Watoto Fund
05/04/2020,1586044800,4,"17,429,550,561.69","134,792,394.18",129.3066,129.3066,126.7205,Jikimu Fund
05/04/2020,1586044800,5,"85,399,558,416.36","361,961,529.98",235.9355,235.9355,235.9355,Liquid Fund
05/04/2020,1586044800,6,"35,326,121,758.35","339,597,025.70",104.0236,104.0236,104.0236,Bond Fund
02/04/2020,1585785600,1,"220,628,896,096.24","357,872,720.54",616.501,616.501,610.336,Umoja Fund
02/04/2020,1585785600,2,"1,200,159,530.46","2,746,787.53",436.9321,436.9321,428.1934,Wekeza Maisha Fund
02/04/2020,1585785600,3,"3,283,315,122.90","9,069,300.83",362.0252,362.0252,358.4049,Watoto Fund
02/04/2020,1585785600,4,"17,393,554,011.60","134,681,551.10",129.1458,129.1458,126.5629,Jikimu Fund
02/04/2020,1585785600,5,"85,506,313,761.73","362,809,295.74",235.6784,235.6784,235.6784,Liquid Fund
02/04/2020,1585785600,6,"35,066,099,282.84","337,411,855.84",103.9267,103.9267,103.9267,Bond Fund
01/04/2020,1585699200,1,"220,587,578,701.92","357,872,219.23",616.3864,616.3864,610.2226,Umoja Fund
01/04/2020,1585699200,2,"1,199,786,263.15","2,746,638.72",436.8198,436.8198,428.0834,Wekeza Maisha Fund
01/04/2020,1585699200,3,"3,282,424,354.62","9,068,803.54",361.9468,361.9468,358.3273,Watoto Fund
01/04/2020,1585699200,4,"17,391,788,757.81","134,708,650.21",129.1067,129.1067,126.5246,Jikimu Fund
01/04/2020,1585699200,5,"85,210,225,924.63","361,683,677.21",235.5932,235.5932,235.5932,Liquid Fund
01/04/2020,1585699200,6,"34,915,262,943.91","336,081,574.47",103.8893,103.8893,103.8893,Bond Fund
31/03/2020,1585612800,1,"220,694,006,701.56","358,057,793.46",616.3642,616.3642,610.2006,Umoja Fund
31/03/2020,1585612800,2,"1,199,177,970.28","2,745,951.58",436.7076,436.7076,427.9735,Wekeza Maisha Fund
31/03/2020,1585612800,3,"3,282,455,803.46","9,068,350.90",361.9683,361.9683,358.3486,Watoto Fund
31/03/2020,1585612800,4,"17,812,454,830.52","134,849,919.69",132.091,132.091,129.4491,Jikimu Fund
31/03/2020,1585612800,5,"86,107,120,627.84","365,616,854.13",235.5119,235.5119,235.5119,Liquid Fund
31/03/2020,1585612800,6,"34,580,279,652.33","332,975,260.24",103.8524,103.8524,103.8524,Bond Fund
30/03/2020,1585526400,1,"220,650,878,709.95","358,053,852.95",616.2505,616.2505,610.088,Umoja Fund
30/03/2020,1585526400,2,"1,198,452,854.01","2,744,997.22",436.5953,436.5953,427.8634,Wekeza Maisha Fund
30/03/2020,1585526400,3,"3,281,344,823.55","9,067,245.38",361.8899,361.8899,358.271,Watoto Fund
30/03/2020,1585526400,4,"17,805,652,224.86","134,837,922.84",132.0523,132.0523,129.4112,Jikimu Fund
30/03/2020,1585526400,5,"85,330,027,415.67","362,433,902.68",235.4361,235.4361,235.4361,Liquid Fund
30/03/2020,1585526400,6,"34,560,754,944.43","329,731,124.78",104.815,104.815,104.815,Bond Fund
29/03/2020,1585440000,1,"220,646,256,748.33","358,110,981.09",616.1393,616.1393,609.9779,Umoja Fund
29/03/2020,1585440000,2,"1,196,023,117.52","2,739,704.46",436.5519,436.5519,427.8208,Wekeza Maisha Fund
29/03/2020,1585440000,3,"3,280,133,727.88","9,065,860.51",361.8116,361.8116,358.1935,Watoto Fund
29/03/2020,1585440000,4,"17,802,082,634.58","134,845,176.96",132.0187,132.0187,129.3783,Jikimu Fund
29/03/2020,1585440000,5,"85,230,189,047.58","362,128,896.18",235.3587,235.3587,235.3587,Liquid Fund
29/03/2020,1585440000,6,"34,397,760,007.50","328,294,406.65",104.7772,104.7772,104.7772,Bond Fund
26/03/2020,1585180800,1,"220,520,471,651.98","358,107,069.41",615.7948,615.7948,609.6369,Umoja Fund
26/03/2020,1585180800,2,"1,195,097,529.30","2,739,704.46",436.214,436.214,427.4898,Wekeza Maisha Fund
26/03/2020,1585180800,3,"3,277,206,749.32","9,063,664.63",361.5763,361.5763,357.9606,Watoto Fund
26/03/2020,1585180800,4,"17,785,757,055.24","134,841,487.60",131.9012,131.9012,129.2632,Jikimu Fund
26/03/2020,1585180800,5,"84,930,720,427.66","361,215,721.61",235.1247,235.1247,235.1247,Liquid Fund
26/03/2020,1585180800,6,"34,319,223,740.47","327,901,253.40",104.6633,104.6633,104.6633,Bond Fund
25/03/2020,1585094400,1,"220,707,810,991.02","358,204,723.17",616.1499,616.1499,609.9884,Umoja Fund
25/03/2020,1585094400,2,"1,194,352,058.43","2,738,702.60",436.1014,436.1014,427.3794,Wekeza Maisha Fund
25/03/2020,1585094400,3,"3,279,648,024.44","9,065,432.92",361.7751,361.7751,358.1574,Watoto Fund
25/03/2020,1585094400,4,"17,788,152,496.26","134,837,992.63",131.9224,131.9224,129.284,Jikimu Fund
25/03/2020,1585094400,5,"83,949,899,514.01","357,165,520.95",235.0448,235.0448,235.0448,Liquid Fund
25/03/2020,1585094400,6,"33,980,343,209.31","324,785,139.38",104.6241,104.6241,104.6241,Bond Fund
24/03/2020,1585008000,1,"220,662,446,106.83","358,197,632.66",616.0355,616.0355,609.8751,Umoja Fund
24/03/2020,1585008000,2,"1,193,743,339.77","2,738,014.51",435.9887,435.9887,427.2689,Wekeza Maisha Fund
24/03/2020,1585008000,3,"3,278,586,462.43","9,064,465.15",361.6966,361.6966,358.0797,Watoto Fund
24/03/2020,1585008000,4,"17,782,439,766.01","134,834,276.48",131.8837,131.8837,129.246,Jikimu Fund
24/03/2020,1585008000,5,"83,757,226,273.59","356,464,843.57",234.9663,234.9663,234.9663,Liquid Fund
24/03/2020,1585008000,6,"33,930,611,309.53","324,426,034.39",104.5866,104.5866,104.5866,Bond Fund
23/03/2020,1584921600,1,"220,614,577,053.18","358,186,481.29",615.921,615.921,609.7618,Umoja Fund
23/03/2020,1584921600,2,"1,193,424,572.88","2,737,991.56",435.8759,435.8759,427.1584,Wekeza Maisha Fund
23/03/2020,1584921600,3,"3,277,679,827.71","9,063,912.08",361.6187,361.6187,358.0025,Watoto Fund
23/03/2020,1584921600,4,"17,776,066,286.48","134,825,554.11",131.8449,131.8449,129.208,Jikimu Fund
23/03/2020,1584921600,5,"83,706,902,086.18","356,370,008.27",234.8876,234.8876,234.8876,Liquid Fund
23/03/2020,1584921600,6,"33,912,890,697.01","324,374,802.71",104.5485,104.5485,104.5485,Bond Fund
22/03/2020,1584835200,1,"220,640,327,490.78","358,295,004.68",615.8063,615.8063,609.6483,Umoja Fund
22/03/2020,1584835200,2,"1,192,697,727.02","2,737,032.33",435.7631,435.7631,427.0479,Wekeza Maisha Fund
22/03/2020,1584835200,3,"3,279,876,917.47","9,071,981.05",361.5392,361.5392,357.9238,Watoto Fund
22/03/2020,1584835200,4,"17,821,906,874.85","135,213,388.93",131.8058,131.8058,129.1697,Jikimu Fund
22/03/2020,1584835200,5,"83,369,777,341.33","355,052,960.09",234.8094,234.8094,234.8094,Liquid Fund
22/03/2020,1584835200,6,"33,619,097,249.17","321,681,761.36",104.5104,104.5104,104.5104,Bond Fund
19/03/2020,1584576000,1,"220,500,680,684.13","358,267,972.79",615.463,615.463,609.3084,Umoja Fund
19/03/2020,1584576000,2,"1,191,670,962.90","2,736,802.61",435.4245,435.4245,426.716,Wekeza Maisha Fund
19/03/2020,1584576000,3,"3,267,042,653.06","9,042,352.12",361.3045,361.3045,357.6915,Watoto Fund
19/03/2020,1584576000,4,"17,805,677,370.34","135,208,999.67",131.69,131.69,129.0562,Jikimu Fund
19/03/2020,1584576000,5,"83,068,333,903.89","354,126,533.04",234.5725,234.5725,234.5725,Liquid Fund
19/03/2020,1584576000,6,"33,455,490,751.04","320,467,539.42",104.3959,104.3959,104.3959,Bond Fund
18/03/2020,1584489600,1,"220,459,422,048.18","358,265,707.43",615.3517,615.3517,609.1982,Umoja Fund
18/03/2020,1584489600,2,"1,191,361,294.44","2,736,802.61",435.3114,435.3114,426.6051,Wekeza Maisha Fund
18/03/2020,1584489600,3,"3,266,317,556.60","9,042,310.59",361.226,361.226,357.6137,Watoto Fund
18/03/2020,1584489600,4,"17,776,489,116.12","135,072,138.17",131.6514,131.6514,129.0184,Jikimu Fund
18/03/2020,1584489600,5,"82,909,580,413.49","353,569,160.50",234.4932,234.4932,234.4932,Liquid Fund
18/03/2020,1584489600,6,"33,332,423,900.00","319,405,169.45",104.3578,104.3578,104.3578,Bond Fund
17/03/2020,1584403200,1,"220,417,048,147.31","358,263,830.10",615.2367,615.2367,609.0843,Umoja Fund
17/03/2020,1584403200,2,"1,188,421,604.76","2,730,756.99",435.1986,435.1986,426.4946,Wekeza Maisha Fund
17/03/2020,1584403200,3,"3,265,607,410.48","9,042,310.59",361.1474,361.1474,357.536,Watoto Fund
17/03/2020,1584403200,4,"17,776,489,116.12","135,066,629.59",131.6127,131.6127,128.9805,Jikimu Fund
17/03/2020,1584403200,5,"82,688,812,141.80","352,754,241.18",234.4091,234.4091,234.4091,Liquid Fund
17/03/2020,1584403200,6,"33,204,166,702.80","318,293,203.08",104.3194,104.3194,104.3194,Bond Fund
16/03/2020,1584316800,1,"220,374,841,014.56","358,261,876.18",615.1222,615.1222,608.971,Umoja Fund
16/03/2020,1584316800,2,"1,188,111,713.73","2,730,756.99",435.0851,435.0851,426.3834,Wekeza Maisha Fund
16/03/2020,1584316800,3,"3,264,397,215.71","9,040,925.81",361.0689,361.0689,357.4582,Watoto Fund
